Site,Location_ID,Lat,Long,Habitat,UK_Name,Scientific Name,Month_ID ,Month 1 Days Detected (%),Conservation Status (IUCN GB),,
Attenborough,41,52.909079,-1.223227,willow scrub,Black-headed Gull,Chroicocephalus ridibundus,6,37.5,amber,,
Attenborough,41,52.909079,-1.223227,willow scrub,Treecreeper,Certhia familiaris,6,12.5,green,,
Attenborough,41,52.909079,-1.223227,willow scrub,Grey Heron,Ardea cinerea,4,37.5,green,,
Attenborough,41,52.909079,-1.223227,willow scrub,Greylag Goose,Anser anser,3,37.5,amber,,
Attenborough,42,52.9081,-1.225782,reedbed,Chiffchaff,Phylloscopus collybita,670,100,green,,
Attenborough,42,52.9081,-1.225782,reedbed,Robin,Erithacus rubecula,522,100,green,,
Attenborough,42,52.9081,-1.225782,reedbed,Woodpigeon,Columba palumbus,236,100,amber,,
Attenborough,42,52.9081,-1.225782,reedbed,Whitethroat,Curruca communis,212,87.5,amber,,
Attenborough,42,52.9081,-1.225782,reedbed,Wren,Troglodytes troglodytes,172,87.5,amber,,
Attenborough,42,52.9081,-1.225782,reedbed,Magpie,Pica pica,106,87.5,green,,
Attenborough,42,52.9081,-1.225782,reedbed,Cuckoo,Cuculus canorus,83,75,red,,
Attenborough,42,52.9081,-1.225782,reedbed,Woodcock,Scolopax rusticola,44,87.5,red,,
Attenborough,42,52.9081,-1.225782,reedbed,Great Spotted Woodpecker,Dendrocopos major,42,75,green,,
Attenborough,42,52.9081,-1.225782,reedbed,Blue Tit,Cyanistes caeruleus,35,87.5,green,,
Attenborough,42,52.9081,-1.225782,reedbed,Long-tailed Tit,Aegithalos caudatus,35,87.5,green,,
Attenborough,42,52.9081,-1.225782,reedbed,Treecreeper,Certhia familiaris,28,75,green,,
Attenborough,42,52.9081,-1.225782,reedbed,Spotted Flycatcher,Muscicapa striata,27,50,red,,
Attenborough,42,52.9081,-1.225782,reedbed,Blackbird,Turdus merula,22,100,green,,
Attenborough,42,52.9081,-1.225782,reedbed,Canada Goose,Branta canadensis,21,50,introduced,,
Attenborough,42,52.9081,-1.225782,reedbed,Goldfinch,Carduelis carduelis,19,37.5,green,,
Attenborough,42,52.9081,-1.225782,reedbed,Carrion Crow,Corvus corone,18,87.5,green,,
Attenborough,42,52.9081,-1.225782,reedbed,Dunnock,Prunella modularis,15,87.5,amber,,
Attenborough,42,52.9081,-1.225782,reedbed,Reed Bunting,Emberiza schoeniclus,13,37.5,amber,,
Attenborough,42,52.9081,-1.225782,reedbed,Song Thrush,Turdus philomelos,8,37.5,amber,,
Attenborough,42,52.9081,-1.225782,reedbed,Mallard,Anas platyrhynchos,6,25,amber,,
Attenborough,42,52.9081,-1.225782,reedbed,Green Woodpecker,Picus viridis,6,50,green,,
Attenborough,42,52.9081,-1.225782,reedbed,Garden Warbler,Sylvia borin,5,12.5,green,,
Attenborough,42,52.9081,-1.225782,reedbed,Willow Warbler,Phylloscopus trochilus,5,12.5,amber,,
Attenborough,42,52.9081,-1.225782,reedbed,Jackdaw,Corvus monedula,4,25,green,,
Attenborough,42,52.9081,-1.225782,reedbed,Ring-necked Parakeet,Psittacula krameri,4,25,introduced,,
Attenborough,42,52.9081,-1.225782,reedbed,Greylag Goose,Anser anser,3,37.5,amber,,
Attenborough,42,52.9081,-1.225782,reedbed,Moorhen,Gallinula chloropus,2,12.5,amber,,
Attenborough,43,52.906919,-1.225174,reedbed,Chiffchaff,Phylloscopus collybita,1132,87.5,green,,
Attenborough,43,52.906919,-1.225174,reedbed,Reed Bunting,Emberiza schoeniclus,999,87.5,amber,,
Attenborough,43,52.906919,-1.225174,reedbed,Woodpigeon,Columba palumbus,299,100,amber,,
Attenborough,43,52.906919,-1.225174,reedbed,Reed Warbler,Acrocephalus scirpaceus,282,100,green,,
Attenborough,43,52.906919,-1.225174,reedbed,Magpie,Pica pica,276,100,green,,
Attenborough,43,52.906919,-1.225174,reedbed,Robin,Erithacus rubecula,192,100,green,,
Attenborough,43,52.906919,-1.225174,reedbed,Long-tailed Tit,Aegithalos caudatus,189,100,green,,
Attenborough,43,52.906919,-1.225174,reedbed,Moorhen,Gallinula chloropus,118,87.5,amber,,
Attenborough,43,52.906919,-1.225174,reedbed,Wren,Troglodytes troglodytes,80,100,amber,,
Attenborough,43,52.906919,-1.225174,reedbed,Carrion Crow,Corvus corone,75,87.5,green,,
Attenborough,43,52.906919,-1.225174,reedbed,Cuckoo,Cuculus canorus,68,75,red,,
Attenborough,43,52.906919,-1.225174,reedbed,Canada Goose,Branta canadensis,66,62.5,introduced,,
Attenborough,43,52.906919,-1.225174,reedbed,Garden Warbler,Sylvia borin,63,87.5,green,,
Attenborough,43,52.906919,-1.225174,reedbed,Great Spotted Woodpecker,Dendrocopos major,59,62.5,green,,
Attenborough,43,52.906919,-1.225174,reedbed,Dunnock,Prunella modularis,49,62.5,amber,,
Attenborough,43,52.906919,-1.225174,reedbed,Blue Tit,Cyanistes caeruleus,47,87.5,green,,
Attenborough,43,52.906919,-1.225174,reedbed,Blackbird,Turdus merula,46,100,green,,
Attenborough,43,52.906919,-1.225174,reedbed,Mallard,Anas platyrhynchos,40,100,amber,,
Attenborough,43,52.906919,-1.225174,reedbed,Coot,Fulica atra,22,62.5,green,,
Attenborough,43,52.906919,-1.225174,reedbed,Treecreeper,Certhia familiaris,19,75,green,,
Attenborough,43,52.906919,-1.225174,reedbed,Greylag Goose,Anser anser,14,25,amber,,
Attenborough,43,52.906919,-1.225174,reedbed,Goldcrest,Regulus regulus,14,50,green,,
Attenborough,43,52.906919,-1.225174,reedbed,Greenfinch,Chloris chloris,13,75,red,,
Attenborough,43,52.906919,-1.225174,reedbed,Jackdaw,Corvus monedula,11,62.5,green,,
Attenborough,43,52.906919,-1.225174,reedbed,Black-headed Gull,Chroicocephalus ridibundus,10,62.5,amber,,
Attenborough,43,52.906919,-1.225174,reedbed,Great Tit,Parus major,9,50,green,,
Attenborough,43,52.906919,-1.225174,reedbed,Oystercatcher,Haematopus ostralegus,6,37.5,amber,,
Attenborough,43,52.906919,-1.225174,reedbed,Grey Heron,Ardea cinerea,5,37.5,green,,
Attenborough,43,52.906919,-1.225174,reedbed,Cettis Warbler,Cettia cetti,4,37.5,green,,
Attenborough,44,52.908417,-1.227583,other neutral grassland,Whitethroat,Curruca communis,2423,87.5,amber,,
Attenborough,44,52.908417,-1.227583,other neutral grassland,Woodpigeon,Columba palumbus,663,100,amber,,
Attenborough,44,52.908417,-1.227583,other neutral grassland,Robin,Erithacus rubecula,358,100,green,,
Attenborough,44,52.908417,-1.227583,other neutral grassland,Chiffchaff,Phylloscopus collybita,287,100,green,,
Attenborough,44,52.908417,-1.227583,other neutral grassland,Magpie,Pica pica,235,87.5,green,,
Attenborough,44,52.908417,-1.227583,other neutral grassland,Blackbird,Turdus merula,158,100,green,,
Attenborough,44,52.908417,-1.227583,other neutral grassland,Wren,Troglodytes troglodytes,48,75,amber,,
Attenborough,44,52.908417,-1.227583,other neutral grassland,Long-tailed Tit,Aegithalos caudatus,41,87.5,green,,
Attenborough,44,52.908417,-1.227583,other neutral grassland,Great Spotted Woodpecker,Dendrocopos major,37,75,green,,
Attenborough,44,52.908417,-1.227583,other neutral grassland,Dunnock,Prunella modularis,35,87.5,amber,,
Attenborough,44,52.908417,-1.227583,other neutral grassland,Blackcap,Sylvia atricapilla,32,87.5,green,,
Attenborough,44,52.908417,-1.227583,other neutral grassland,Carrion Crow,Corvus corone,24,75,green,,
Attenborough,44,52.908417,-1.227583,other neutral grassland,Blue Tit,Cyanistes caeruleus,24,87.5,green,,
Attenborough,44,52.908417,-1.227583,other neutral grassland,Goldcrest,Regulus regulus,22,50,green,,
Attenborough,44,52.908417,-1.227583,other neutral grassland,Goldfinch,Carduelis carduelis,21,75,green,,
Attenborough,44,52.908417,-1.227583,other neutral grassland,Great Tit,Parus major,20,75,green,,
Attenborough,44,52.908417,-1.227583,other neutral grassland,Treecreeper,Certhia familiaris,20,75,green,,
Attenborough,44,52.908417,-1.227583,other neutral grassland,Stock Dove,Columba oenas,16,75,amber,,
Attenborough,44,52.908417,-1.227583,other neutral grassland,Reed Bunting,Emberiza schoeniclus,13,75,amber,,
Attenborough,44,52.908417,-1.227583,other neutral grassland,Greenfinch,Chloris chloris,13,50,red,,
Attenborough,44,52.908417,-1.227583,other neutral grassland,Coal Tit,Periparus ater,11,62.5,green,,
Attenborough,44,52.908417,-1.227583,other neutral grassland,Moorhen,Gallinula chloropus,6,37.5,amber,,
Attenborough,44,52.908417,-1.227583,other neutral grassland,Jackdaw,Corvus monedula,6,25,green,,
Attenborough,44,52.908417,-1.227583,other neutral grassland,Chaffinch,Fringilla coelebs,6,25,green,,
Attenborough,44,52.908417,-1.227583,other neutral grassland,Ring-necked Parakeet,Psittacula krameri,3,25,introduced,,
Attenborough,44,52.908417,-1.227583,other neutral grassland,House Sparrow,Passer domesticus,3,12.5,red,,
Attenborough,44,52.908417,-1.227583,other neutral grassland,Mute Swan,Cygnus olor,1,12.5,green,,
Attenborough,44,52.908417,-1.227583,other neutral grassland,Greylag Goose,Anser anser,1,12.5,amber,,
Attenborough,45,52.907893,-1.226813,wet woodland,Chiffchaff,Phylloscopus collybita,1044,100,green,,
Attenborough,45,52.907893,-1.226813,wet woodland,Robin,Erithacus rubecula,930,100,green,,
Attenborough,45,52.907893,-1.226813,wet woodland,Woodpigeon,Columba palumbus,227,100,amber,,
Attenborough,45,52.907893,-1.226813,wet woodland,Long-tailed Tit,Aegithalos caudatus,166,87.5,green,,
Attenborough,45,52.907893,-1.226813,wet woodland,Magpie,Pica pica,138,87.5,green,,
Attenborough,45,52.907893,-1.226813,wet woodland,Blue Tit,Cyanistes caeruleus,108,75,green,,
Attenborough,45,52.907893,-1.226813,wet woodland,Whitethroat,Curruca communis,96,87.5,amber,,
Attenborough,45,52.907893,-1.226813,wet woodland,Coal Tit,Periparus ater,85,100,green,,
Attenborough,45,52.907893,-1.226813,wet woodland,Wren,Troglodytes troglodytes,64,75,amber,,
Attenborough,45,52.907893,-1.226813,wet woodland,Great Spotted Woodpecker,Dendrocopos major,62,75,green,,
Attenborough,45,52.907893,-1.226813,wet woodland,Cuckoo,Cuculus canorus,47,50,red,,
Attenborough,45,52.907893,-1.226813,wet woodland,Great Tit,Parus major,34,100,green,,
Attenborough,45,52.907893,-1.226813,wet woodland,Blackbird,Turdus merula,31,87.5,green,,
Attenborough,45,52.907893,-1.226813,wet woodland,Goldfinch,Carduelis carduelis,26,87.5,green,,
Attenborough,45,52.907893,-1.226813,wet woodland,Blackcap,Sylvia atricapilla,18,75,green,,
Attenborough,45,52.907893,-1.226813,wet woodland,Canada Goose,Branta canadensis,18,50,introduced,,
Attenborough,45,52.907893,-1.226813,wet woodland,Song Thrush,Turdus philomelos,11,50,amber,,
Attenborough,45,52.907893,-1.226813,wet woodland,Jackdaw,Corvus monedula,8,37.5,green,,
Attenborough,45,52.907893,-1.226813,wet woodland,Carrion Crow,Corvus corone,7,62.5,green,,
Attenborough,45,52.907893,-1.226813,wet woodland,Garden Warbler,Sylvia borin,5,12.5,green,,
Attenborough,45,52.907893,-1.226813,wet woodland,Moorhen,Gallinula chloropus,4,25,amber,,
Attenborough,45,52.907893,-1.226813,wet woodland,Black-headed Gull,Chroicocephalus ridibundus,3,25,amber,,
